created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699463948,2023-11-08T17:19:08Z,,22,,2630811,2023-12-08T17:19:08Z,,0FEKFQ67D5HZFPMDXZ640E002K,,,
1699463045,2023-11-08T17:04:05Z,,22,,2630811,2023-12-08T17:04:05Z,,0FEKFEJJ6TYZ2J8KSTM3YD54MH,,,
1699462142,2023-11-08T16:49:02Z,,22,,2630811,2023-12-08T16:49:02Z,,0FEKF5YZ49Q8X7D3K0YKTGCHPB,,,
1699461240,2023-11-08T16:34:00Z,,22,,2630811,2023-12-08T16:34:00Z,,0FEKEXBM4VDR94XQCCPBWAJAHH,,,
1699460336,2023-11-08T16:18:56Z,,22,,2630811,2023-12-08T16:18:56Z,,0FEKEMQXT6JP3C6D74M6SGB54F,,,
1699459435,2023-11-08T16:03:55Z,,22,,2630811,2023-12-08T16:03:55Z,,0FEKEC4W5R1AB3BNB22SAN2W5A,,,
1699458530,2023-11-08T15:48:50Z,,22,,2630811,2023-12-08T15:48:50Z,,0FEKE3GM0GEX9DG77RZQWX5DH6,,,
1699457625,2023-11-08T15:33:45Z,,22,,2630811,2023-12-08T15:33:45Z,,0FEKDTWFSF8KFN0WZ89ZDDQ1PD,,,
1699456721,2023-11-08T15:18:41Z,,21,,2630811,2023-12-08T15:18:41Z,,0FEKDJ8NKFQ793RHKJRHGADZAW,,,
1699455816,2023-11-08T15:03:36Z,,21,,2630811,2023-12-08T15:03:36Z,,0FEKD9MGRR58FTWNWCV591X88B,,,
1699454912,2023-11-08T14:48:32Z,,21,,2630811,2023-12-08T14:48:32Z,,0FEKD10PF0EP11VJTQTSCCXG3T,,,
1699454009,2023-11-08T14:33:29Z,,21,,2630811,2023-12-08T14:33:29Z,,0FEKCRD4JB2BJAMWDR2SZ266XV,,,
1699453106,2023-11-08T14:18:26Z,,21,,2630811,2023-12-08T14:18:26Z,,0FEKCFSCCF89SEJQEP6GHZ6XJD,,,
1699452204,2023-11-08T14:03:24Z,,21,,2630811,2023-12-08T14:03:24Z,,0FEKC763C5Q10KJH9BWE7X3XR1,,,
1699451303,2023-11-08T13:48:23Z,,21,,2630811,2023-12-08T13:48:23Z,,0FEKBYK69JYZ96QSPA9G28YYYQ,,,
1699450401,2023-11-08T13:33:21Z,,21,,2630811,2023-12-08T13:33:21Z,,0FEKBP023QD237A9JCMHZXS7AB,,,
1699449498,2023-11-08T13:18:18Z,,21,,2630811,2023-12-08T13:18:18Z,,0FEKBDCB8SYX78G0WKGX4H3Q7G,,,
1699448596,2023-11-08T13:03:16Z,,21,,2630811,2023-12-08T13:03:16Z,,0FEKB4S63C56NH8ARC9S7QY515,,,
1699447694,2023-11-08T12:48:14Z,,20,,2630811,2023-12-08T12:48:14Z,,0FEKAW5Q765DK7JPY1GB4QK4P0,,,
1699446791,2023-11-08T12:33:11Z,,20,,2630811,2023-12-08T12:33:11Z,,0FEKAKJAQJDTMHF5MGG563MKS5,,,
1699445886,2023-11-08T12:18:06Z,,20,,2630811,2023-12-08T12:18:06Z,,0FEKAAY3Q18Z8TQYRAV1PV13XP,,,
1699444981,2023-11-08T12:03:01Z,,20,,2630811,2023-12-08T12:03:01Z,,0FEKA29VPMANBN13PRR1DRYS7R,,,
1699444079,2023-11-08T11:47:59Z,,20,,2630811,2023-12-08T11:47:59Z,,0FEK9SPGNYMBTBKG71BHKYVFZW,,,
1699443176,2023-11-08T11:32:56Z,,20,,2630811,2023-12-08T11:32:56Z,,0FEK9H2ZFBWMWMSDAF96NJA6QC,,,
1699442273,2023-11-08T11:17:53Z,,20,,2630811,2023-12-08T11:17:53Z,,0FEK98FKC5YY9KE8AWCKZHVA1E,,,
1699441371,2023-11-08T11:02:51Z,,20,,2630811,2023-12-08T11:02:51Z,,0FEK8ZW3A0Y319PSC150RZJSMX,,,
1699440467,2023-11-08T10:47:47Z,,20,,2630811,2023-12-08T10:47:47Z,,0FEK8Q8BZYD6Z1Q92ZWSCFNS6F,,,
